CY,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
1993,10.39805242,10.78204268,12.11251926,12.13366703,12.0607922,12.36250576,12.80384227,12.73219331,12.81058009,31.14617413,30.15616221,30.01108629,30.3865368,20.20565556,19.62430255,9.990846387,10.24931929,9.648537104,9.56991602,13.74878957,13.85526645,15.23119246,15.55702483,10.95940443,10.791783,10.47309685,10.73196781,18.94225117,18.90073305,18.44996975,8.296403028,8.34597965,8.53844277,8.279187888,9.734135663,10.07439324,10.04411478,9.911419438,9.527735048,10.12071921,9.776254889,9.527086116,9.005349283,9.211528007,8.923179273,8.92507323,17.607065,17.45422262,17.51642638,17.55985436,17.93003812,9.018222486,21.6121805,22.53589845,21.99177735,20.70268947,18.90985107,18.9812946,11.6126594,10.08930129,10.1183034,16.68760808,16.54635251,17.36976532,17.23943766,13.18309008,12.88327964,28.64601402,29.80529163,28.75027014,29.15865158,17.89781683,17.45093209,17.88547664,17.57583047,14.35345347,14.10963447,13.96326196,14.70132252,5.508860489,5.382189521,5.730361408,14.77925597,13.86152826,14.36761216,17.16528662,17.0396742,17.15577491,18.16858076,17.54968407,18.4104846,17.47088836,14.88316893,13.74480446,11.07415426,11.3747371,11.8536141
1994,10.7499365,10.726978,14.02773828,14.20153325,14.34538034,14.58185752,23.33077747,22.89682082,23.04417868,13.39474885,13.84063738,13.38314553,12.93194053,15.78329324,15.44300894,13.42720308,13.751997,13.6768102,13.32959556,12.36200624,12.26284625,12.72700431,12.5060334,5.452319008,5.162115927,5.208444139,5.39882404,18.56738164,17.97540155,18.44968374,11.3112026,11.21800508,11.29116557,11.17731769,13.1990427,13.69109595,13.81352065,12.98641985,10.72965396,10.53680961,10.5733629,10.36888707,14.19350218,14.24415665,14.02156385,14.42672202,13.54091359,23.71939801,24.68841608,24.32923357,23.89421835,12.27780409,16.86722003,16.49861591,17.35980524,17.13917014,12.05140395,13.00635465,13.03067498,15.08489778,14.49122692,15.1356115,15.40368323,15.15557774,15.41525113,15.75564873,15.85912955,13.35015114,12.6127506,12.71860308,12.98467357,14.85480928,13.95896039,14.3868386,14.50701178,7.911228992,8.406918248,8.115023008,8.325581137,8.988020529,9.39538677,9.107670446,12.8553934,12.23568089,12.24458374,12.09332442,12.24183919,11.88836158,13.98827927,13.72685982,13.29364614,14.42285925,13.23308975,12.64600219,12.43939113,12.69632975,12.6438941
1995,7.558237686,7.974419266,13.88592912,13.48624445,13.62502465,13.6266024,13.74026438,13.84931958,13.38467699,7.617096674,7.797581197,7.739895987,7.73283001,20.50258052,20.71497977,12.27431627,12.64977437,12.54545758,12.52964271,16.03353124,15.50664131,22.95078305,22.84839548,9.137549435,9.38387645,9.41375645,9.508765765,18.70437731,18.69269367,18.35661471,11.23881108,11.0355773,11.18647716,10.95048123,9.892964648,9.816255094,10.0384914,10.33535078,23.42923057,23.24414965,24.19253278,24.0962085,23.66651944,24.57954936,25.28066777,24.50973326,17.57066263,14.25460231,14.548565,14.3411737,14.59201561,12.31871377,7.616143041,7.338665415,7.466019035,7.441509045,11.61979031,12.6640877,10.40002296,9.078201045,9.094306255,17.75951296,17.30111752,16.82567435,17.73063608,12.62180936,12.50151594,7.150490202,6.867212331,7.032915174,7.008440985,26.00764998,25.96460701,26.2723659,26.44529492,10.69292485,10.93898719,10.47216883,10.80243901,7.993226321,8.065961395,8.016053732,7.935010433,8.144544218,8.343774783,10.67745116,10.22705758,10.8276794,6.032593944,6.066332291,5.870084688,6.097418856,12.97283542,12.69367831,10.26415196,10.76538377,10.63645626
1996,9.828451914,9.822158301,20.28218936,20.79248104,20.84482635,20.89396155,14.54076946,15.49143822,15.62560157,8.848816959,9.321486883,8.966562109,8.906128443,17.12938869,17.75591236,11.48728169,11.37015693,11.85917482,11.96634002,10.99576389,11.628694,15.02404364,16.32376616,14.0658024,13.95192601,13.72690685,13.88253884,13.58810428,13.7669308,13.22631503,11.17311461,11.28093822,10.96726143,11.11214047,5.723969494,5.855917051,5.93241846,5.941733078,12.68126023,12.33200795,12.2483903,12.49723503,22.85397642,22.57356849,22.59996466,22.86532673,21.63039941,10.07919059,9.572361243,9.76398599,9.48168722,16.45002994,12.63415049,12.1662141,12.73819303,12.55677884,16.36181998,16.3024918,14.55659161,10.48332377,10.65569266,28.81345458,30.36300095,28.86839821,28.24060314,11.53720009,12.13849476,11.2382491,11.41158202,11.23672225,11.60629519,22.46824145,23.33171657,22.05189433,23.06716867,7.469865917,7.26359641,7.455942407,7.350620212,11.97777644,12.38587823,11.95631764,14.43972216,13.80361954,14.50480542,12.49975321,11.28334213,11.61303378,11.18923759,11.57517824,10.95017873,11.59553407,17.205759,17.98428242,14.76984508,15.66325515,14.28626713
1997,14.47535173,14.4397875,16.22638449,16.34675851,16.07962971,16.72938472,18.04612141,17.5716576,17.91404924,13.44682935,12.68170165,12.24135816,13.0210658,19.95281946,19.87458599,11.69115332,11.4541197,11.74287187,11.80050861,16.97628649,17.37674517,20.05996604,20.33954069,26.28125593,25.60634739,24.97916013,24.93767978,21.19102657,20.61689855,21.15301553,6.010444086,6.117356212,6.111857752,6.234680073,12.47140812,12.65110288,12.65841398,12.39865628,8.67673198,8.664068192,8.811834169,8.177391154,15.37170508,15.0751082,15.04881138,14.88145224,11.36300112,11.49855892,11.91230934,11.43919884,11.47891027,16.28889796,13.4675716,13.28360223,13.05925146,13.80838693,12.11727862,12.34624064,18.36477106,11.04489181,11.35321741,13.34674007,13.1745862,13.00082945,12.65004169,18.01582167,18.50468624,16.82805074,16.48908222,16.30819194,16.60917983,18.82436705,19.58171633,19.42911483,19.11399715,8.292424621,9.085721732,8.702017864,8.672963643,21.09569695,20.24110707,20.7904412,18.68377045,18.89948805,19.02231152,14.86784154,15.08938731,14.66329751,24.73380857,24.71270128,25.11333915,25.51253375,19.08728463,19.45038609,18.30501769,18.88393972,18.2996811
1998,27.58601252,27.57783638,18.87739012,19.19345508,18.63867671,19.28224534,11.6472331,11.65755723,11.60359392,15.59727957,15.21315047,15.92092969,15.54246639,15.93240613,16.24230341,11.6882666,11.95686688,11.15082553,11.63607005,10.27228625,10.72946604,11.6104419,11.81013574,18.9819534,19.63768282,18.60935772,18.84415337,22.61715838,23.29724523,22.34475919,9.588173217,9.838564979,9.917327901,9.87247795,11.59460152,11.89743435,12.32033518,11.9751341,15.88904063,16.13022688,16.28108979,16.51060439,7.808914255,7.989833435,7.67506556,7.85855635,11.72259062,11.73507886,11.68292678,12.34219347,11.83058729,17.70410277,16.64022036,15.77851097,15.96137074,16.01401484,9.043602565,9.115331603,12.29651804,7.494353018,7.616751471,13.56368509,13.86296174,13.84653269,13.36238323,24.88586884,24.21607732,18.36407181,17.63795552,17.47376918,17.82606236,18.8383398,19.22499844,18.33292776,19.27688634,8.169073111,8.516232417,8.21201883,8.312095418,12.72435386,12.19775453,11.89075785,15.37405827,14.89138881,15.89567316,7.448309613,7.384762889,7.171359729,14.5628162,14.40073394,14.70494239,14.10350928,15.49177488,15.36325057,12.19344359,11.76336823,11.97953296
1999,18.41405441,18.41908114,11.09003818,11.40917776,11.12431888,11.5321531,11.5540507,12.50366001,11.65719983,10.07582674,10.393113,9.810518777,9.874575352,8.287427365,8.863907326,13.8535706,13.88135062,14.44337353,14.02623711,9.701210717,9.444462645,12.13894292,11.70516649,14.70738664,14.1778686,14.57627574,14.81865257,12.09984444,11.49404813,11.58057011,26.08465043,25.84502832,25.63966024,25.54077094,20.42542044,19.921815,19.38662461,19.91073392,16.82843437,16.38166473,17.08781324,16.93926859,13.09025119,13.76421197,14.03636118,13.22569105,9.209243643,12.50377987,11.88448072,12.46450657,12.258525,10.00675747,26.0062799,26.28494658,26.09657415,26.87036319,14.51512189,14.88326087,15.21825544,13.17919059,12.92676603,14.75069274,15.09769117,14.83024625,14.69311656,8.083662129,8.118167861,16.79704832,17.17724815,15.79724596,17.03963421,17.88110719,17.13077179,17.78636497,17.30911991,11.48407626,11.85552877,11.62707003,11.96758114,17.87965033,17.44691919,16.77095272,17.82210688,17.73847747,18.38156999,11.66714477,11.55618173,11.54317952,25.44388344,24.53835376,24.70838674,25.12323864,13.92313644,13.43861778,15.76181544,15.02485587,15.20992925
2000,28.01740786,27.96773409,8.419229197,8.504852727,8.149786215,8.462557686,10.10319529,9.603509177,9.931538003,13.57117638,13.699905,13.69429981,14.22868659,18.61256239,18.23616113,15.22053096,15.50001525,14.4896549,14.80477041,13.68118566,13.46177371,11.02836875,10.82985197,12.743575,13.38815605,13.21153619,13.22113726,17.21339113,16.82321324,16.80891402,10.54579515,10.49519843,9.913774929,10.13963084,9.475108681,9.44160123,9.441829448,9.148014248,11.38977491,11.64002918,11.71269156,11.25532391,9.486505726,9.632854552,9.598186116,9.588949904,8.685555273,10.25293853,9.903870327,10.09649092,10.01967537,15.09346479,22.23115297,22.14917576,22.70387153,22.0048051,17.07106116,17.07327041,13.34989684,11.24666787,11.48695882,11.55104715,11.64577045,12.00517295,11.26018455,18.43792324,17.98804528,14.35353842,13.45910733,13.849023,13.90723023,15.2341923,15.12874437,15.31545665,14.85877337,13.27127032,13.69879696,14.11949578,13.40368804,12.5896416,12.83017488,12.82697068,29.92586809,30.45317617,31.31577933,17.90622397,17.64180803,17.7001871,12.56837096,12.69803778,12.90494654,12.83517283,21.49016043,22.49493642,13.41069118,13.10072124,13.49759056
2001,19.36859151,18.28547464,10.87722345,10.81801158,10.70126323,10.88336791,11.80257435,12.05755371,11.83728976,19.95503702,20.571581,20.1815138,20.2001689,14.56585981,14.19163182,15.35645449,16.41274861,16.23794335,15.94968801,10.62677453,10.03397187,11.76106945,11.80206565,13.75384116,13.57189041,13.42109141,12.98199671,17.09849405,17.31503542,17.34384345,12.89095067,12.95448549,12.48808171,12.80503841,20.30591855,21.11566661,20.59665919,20.8390532,12.70901532,12.75036468,13.00835931,13.01087046,9.545595074,10.06162758,10.07900995,9.873813818,13.9514425,8.55680636,8.29127881,8.962724608,8.773008952,18.07871968,9.46460646,9.011156212,9.099645402,8.929174433,21.31202888,20.4288186,14.29792213,18.14274383,18.49920171,11.61731324,11.80163968,11.74889338,11.45445122,16.98535849,17.86141271,12.88985074,12.18737595,12.44747004,12.59388319,18.58495295,17.82122118,18.83965876,18.39081658,17.54096826,17.9521082,17.98648493,17.12538922,7.560108516,7.551636536,7.511739273,28.65268425,29.55274009,27.50371773,15.82890589,16.23832138,16.12788484,17.50952237,17.65993375,17.84487136,16.99841222,15.2166462,14.01121055,14.60116155,14.19517426,14.33816511
2002,9.328476218,9.242826982,14.82563742,16.06546467,15.6580724,15.43312903,11.3799408,11.39249427,11.45467654,39.71940522,38.94520762,39.25566419,39.59569492,26.19736727,25.86341252,34.78589409,35.0091171,33.99426928,35.12318569,11.78477417,11.49847932,20.81442619,19.59084543,18.3850867,17.91063118,18.98140262,18.34616981,16.84303208,17.478617,17.20006215,14.38048011,14.80754015,15.30484564,14.57047672,14.24978374,14.32859215,14.63183611,14.61688443,15.78998116,15.92677769,16.58227587,15.75229853,16.14366339,17.09802895,17.08936399,17.0466742,17.3685187,10.21916013,10.17467242,10.24928618,10.36696141,16.80270996,9.783630426,9.952110228,9.708928403,10.1060092,10.37899777,10.99918637,15.61373748,17.488927,17.4616487,12.26052121,12.19600084,12.16664604,11.89576637,18.38737002,17.91430746,16.03959437,15.99836945,15.66189209,16.00342479,19.49522912,18.85196104,18.2485704,19.1541503,10.76489516,10.32159927,10.82492773,10.94256732,9.124566089,9.120130076,9.295448826,18.47730855,18.3233762,18.65281974,15.08940579,14.91984508,14.94650333,7.190848344,7.222138493,7.460110036,7.263702307,23.38998274,23.879885,15.60964312,16.04127539,15.55175496
2003,12.21084591,12.2900713,14.65854958,14.72591429,14.41112753,14.90357038,11.9104898,12.4684923,11.78157299,16.8080682,16.94456703,17.09680395,16.63134647,9.638791299,9.126371643,15.85650058,16.27366441,15.30104307,16.23417384,12.67872262,12.94022469,9.368843484,9.042985329,9.801777243,9.606979002,9.320248007,9.586853197,17.3209702,17.57383016,15.97917529,15.69764571,16.71889043,16.36158371,16.67602239,24.59485722,25.00297025,24.31884488,24.12591818,21.24519259,21.5935363,20.94797542,21.68111278,12.0161254,11.59663359,11.85534819,12.38249544,15.17596975,10.39663962,10.29045531,10.52242487,9.869403253,23.19500156,10.84808545,11.02978562,11.29826144,11.39079804,14.22813915,13.73388712,10.56613797,20.55682463,20.93372797,12.97798556,13.28101426,13.43464034,13.87475084,22.32374975,22.26204496,26.50518682,26.86975083,26.52159636,25.39354641,11.88920898,11.70901745,12.22413205,12.39336577,15.37741142,15.62561082,15.42423473,15.82053556,11.48497137,10.55755176,10.96682297,7.222196906,7.344795233,7.389949289,19.33989911,19.39858183,18.27447852,21.37310192,22.34573435,20.9614032,22.24469324,26.33016464,26.24492662,10.43915875,10.48787363,10.29633743
2004,19.34324493,18.94769379,23.40876722,23.6649168,24.25283478,23.65149612,18.875481,18.48818503,19.5466605,16.45007405,16.55296691,15.86213909,15.76358757,10.57708963,10.94125246,13.70268996,14.08944789,14.57865947,14.69113315,9.473796397,9.731464383,12.64026799,13.0481907,11.90293509,11.888613,12.09261136,11.81215622,16.73082543,17.0732259,17.05670592,18.83470806,19.23145866,18.97354675,18.65889814,10.03210518,10.24175889,9.91882316,10.2341478,15.2907788,15.80791755,16.03491219,15.53758227,8.544628284,8.513773349,8.47198076,8.953895048,20.31436608,12.94023435,12.95991739,11.97075616,12.31999375,23.67765279,18.39228821,19.41347677,18.73528086,18.8164372,24.75010715,23.60376783,9.040994995,13.82859572,13.78380609,12.9609099,12.9856434,13.2427317,12.49293457,16.45081319,15.79158551,15.77428518,15.54224801,15.65487062,15.67378229,8.961249382,8.908793574,8.501231385,8.47576197,12.01276302,11.61569141,12.10106241,11.71533088,16.23138391,16.64911579,16.4299219,17.60017347,17.65917324,18.37361484,16.93220858,16.88361822,17.16683607,22.68909548,21.79180881,21.86365567,22.71752025,22.10646772,21.82704924,8.837933336,8.953071888,8.559546129
2005,19.05623673,20.71226592,14.89538261,15.10548865,14.84940823,14.96894428,17.16722674,16.8981409,18.12486625,13.57693023,13.42702534,13.48816092,13.18160089,19.78123492,20.70668303,16.07595126,16.23432353,15.80183637,16.38921796,13.37922363,13.48137717,12.07610628,11.28168748,9.153146043,9.137389904,9.428816132,9.293375345,13.63362575,13.75286065,13.40225074,14.48616841,15.37247931,15.02521505,14.27539664,10.4066254,10.28865632,10.69459079,10.7538145,20.29533564,20.3327995,20.09097453,19.98931091,10.88741173,10.579318,11.26890839,11.19878614,25.15745504,9.09535922,9.212095438,9.364817098,9.599371557,11.6271096,26.59847871,26.20744304,25.20700499,25.82681455,14.79450803,15.00682296,13.58332552,15.17170189,15.28940273,7.265937421,7.425053455,7.173902678,7.231011253,14.50453146,14.67899449,15.13711712,14.51989779,14.77072913,14.92088908,15.4503677,14.72377622,14.732446,14.946195,16.18801587,15.91921144,15.82076914,16.32962638,22.04416132,22.38732395,22.57225682,19.7865221,20.16145555,19.69344274,19.446134,18.74748411,18.5771132,18.35075472,18.43296789,18.50042158,18.55086607,26.58668967,27.01839045,12.95305847,13.20786125,13.01602604
2006,20.99850274,12.04937603,10.26105183,7.939739445,10.77385192,11.84406274,19.88761386,16.56337224,18.3290805,11.80294249,10.93153523,17.82282797,17.00183417,19.72712481,15.59027778,21.20090862,25.1076024,15.59117016,18.92196444,14.61830916,16.05402633,18.46032052,13.66764565,15.51161357,10.6116979,14.48123718,11.21025384,9.473542731,11.71485876,11.76736562,15.98316264,18.55305469,13.6858296,12.89184716,15.42377347,12.13773086,10.37093907,15.58498982,18.21978837,12.58991294,13.3009705,12.82793002,19.00927373,18.75352124,11.20704298,13.53549231,14.0220626,21.5490359,22.43808347,12.99240173,13.85596336,10.77140124,21.42039211,20.53789156,34.01476774,14.87905281,13.99110494,14.53136822,11.76780758,26.49740305,31.02879961,13.36822197,12.3601581,9.50433725,10.9726171,10.00389011,9.600905891,8.070960417,9.73626601,15.07967677,15.469598,26.54433552,25.03760735,23.97565353,20.88954827,18.79348326,17.53281263,16.45629253,14.79253587,9.438669679,14.69548481,15.05853037,26.59637871,13.24910622,14.21830056,11.33625312,15.93761821,16.56780657,7.8313272,8.404117131,12.74227593,17.16436812,14.513493,17.55689359,7.324914129,8.584164099,11.15946012
2007,18.64633539,16.01668544,9.476537375,19.35258107,10.32628268,12.82198153,7.789194129,10.76095656,13.58750192,13.05946935,13.37799336,21.27895595,11.96181255,15.7409162,16.22748069,17.06559406,13.56467272,7.877890988,22.32474877,13.82399308,13.65666958,9.564003074,19.83867047,12.1282028,5.620800853,7.108633329,6.905442764,13.09661893,20.69918803,11.56001072,21.78838272,13.8475445,14.94142076,17.48380169,8.833110962,14.98688087,15.07445812,21.36059381,22.9022021,14.46306694,16.12621349,11.07303423,19.30600308,19.02208181,15.35371743,20.814499,14.68150358,16.03215037,12.69340994,17.81471851,10.42365658,15.78701078,12.599359,15.18240248,23.14553306,11.38975855,8.417966678,13.71959601,13.36122835,26.05691958,13.60930201,6.590975544,10.65348839,10.75997532,8.115445131,8.777093197,13.55251142,14.12984696,6.084874949,11.995476,16.14486883,13.69139905,20.00170278,8.002282433,21.88026948,12.00800692,10.62753487,13.44851722,12.71663566,10.54475794,10.8044404,9.597141045,26.2855771,32.43717257,11.95451252,14.86084189,18.85921053,14.78896965,16.11899935,14.19161391,18.83773295,25.57340852,13.23133047,11.72447939,13.57368664,16.39621646,22.00967623
2008,9.522805349,29.74728629,21.6748753,24.59068274,14.86390826,17.81966761,10.77582869,7.319666261,5.118866916,9.09621477,8.32800234,14.15897712,15.74685941,14.56591942,21.40152952,20.82377611,13.5452861,10.7738665,11.13128089,15.52218496,8.884429983,22.434967,12.3151555,13.98055654,10.47160508,16.93810524,29.65933743,15.02012015,13.92662703,11.79695534,17.05036911,14.00283961,12.42477721,8.968900502,8.372701111,13.996375,13.75264326,17.7769562,17.39303544,16.72674252,12.84145436,8.573050036,8.062819993,8.729615326,12.60205866,8.041787683,11.77475792,20.20174066,10.57149854,13.61058351,22.12456017,12.29572286,15.34247863,9.45786599,17.4070242,8.302785183,23.69422005,11.48843572,7.54538279,19.63977279,10.09962244,18.56761103,14.18892179,12.39442134,21.65166783,9.167377071,8.985871041,19.93230571,17.14092553,15.54753782,18.80341825,16.72767997,18.30679926,7.198445157,20.14309676,17.50621041,11.08647898,17.38190979,15.11009298,17.46754441,8.969801435,16.96094747,18.52772686,17.78651113,11.61592019,17.900174,11.80835441,14.77877129,24.94298083,12.91034896,15.10302165,7.983966962,23.04456119,13.52230417,16.50521528,14.98059215,19.40748077
2009,10.55551813,11.83497663,14.80778408,17.46732668,21.06577898,11.97151361,7.559405732,12.32084513,20.22698577,15.06411761,16.15741375,6.972000456,12.24399259,11.13134025,18.15586128,20.17087732,17.21824701,13.87140367,13.28384763,17.9042131,13.46795597,15.49925508,19.03093864,18.95263833,17.89680643,14.66294737,8.981004278,15.18387366,15.3230641,15.05539319,15.4265644,9.176327603,18.47647051,20.10289892,15.56568541,18.98840852,17.53729258,13.62918212,14.48277971,23.53372471,15.83885215,9.087442929,15.46188242,10.8249142,9.565860238,11.33119972,12.59483671,18.18485889,12.31185965,9.622995035,10.6370784,14.0139004,12.65316528,9.336858585,14.16250794,10.6581091,8.844369025,15.40274477,15.27230301,21.58947822,25.59690184,14.2076519,23.89232638,20.987529,18.59303607,11.31297082,15.08001743,18.35554056,17.04084994,13.94001933,27.16666225,14.45244325,15.60088538,22.60577484,14.33849324,15.87193164,12.5946763,21.62709116,18.43305971,7.42161606,23.8705029,19.29118122,21.05940946,13.66224161,9.859101521,15.15036859,13.86513679,11.41450088,31.5976748,10.64214113,12.33083012,10.93800331,22.38508005,13.4727888,20.37564182,17.9066252,10.21745843
2010,9.696120337,19.25244105,28.30772376,13.01253421,12.38462295,14.99088742,13.05137897,13.40636854,24.17587204,21.75872826,12.97073496,17.56816346,12.62463794,15.68652607,23.35717059,13.83703242,14.63258983,12.34391177,21.30834,11.51651645,7.97156275,14.2856107,14.27563914,7.163289957,11.92897722,22.1301719,8.489298982,11.59280636,15.33176719,17.42562236,15.70014692,18.49734494,18.40323227,24.22019213,21.95349648,18.19658126,11.41509975,10.0074645,12.08197301,19.32668493,25.16653129,15.61527221,11.21674068,10.07805421,10.40091761,15.67470034,11.91664945,20.122414,11.48939437,9.665413527,11.00197299,13.4495684,13.7992466,8.625341931,10.04504059,10.76826583,13.09201646,16.74836793,20.05931603,20.78838317,16.83330294,12.17241753,23.07817333,13.05422132,10.39657299,11.62105373,11.30530877,11.74030979,18.86030049,15.37077233,11.19596541,13.85019775,20.12179619,16.43777191,10.23400391,11.84903619,18.77077747,14.87739697,23.48427507,16.97921278,12.20206197,16.65884434,23.85204906,19.27114112,10.31278268,19.90473963,11.73241835,13.45580739,15.28943169,11.47812294,9.782299339,8.612109461,7.855505931,14.00080149,17.90296939,12.87811133,14.31232219
2011,8.486833349,10.84924588,19.49930362,12.75585537,10.05022744,23.09301838,21.70527777,18.74452491,25.46601771,23.2505402,7.686245574,17.13436645,9.268210512,8.791224655,14.41947372,11.53511107,12.89523915,7.3295736,11.44642735,11.65963613,12.28538688,15.05939429,25.50367537,11.02534239,11.68842831,22.94710463,8.458388807,12.10375446,13.56214792,12.80475094,19.43016934,13.87423898,10.93261728,16.60026254,25.52288241,12.37073365,13.60200313,7.739647359,13.33389106,19.29368442,14.28475864,9.029609336,12.77062606,13.68808832,12.90717546,14.6211769,7.564725005,24.43400848,9.939875187,21.63488458,9.335787491,14.0120164,13.39890682,23.15637568,6.530151907,18.50875307,16.69685699,15.47343336,17.10197361,11.51332655,19.00144758,13.56350091,21.64138895,14.63455198,17.27920007,11.75785341,12.06759152,16.61361231,16.25285042,20.98186249,10.61561702,13.9469665,13.49015377,11.93190216,17.35329396,20.05380801,15.87728531,22.97020951,22.74636524,18.29724024,20.84352002,15.39908047,12.33995435,14.14778156,24.88011923,14.12229586,20.78682182,11.79270795,20.6132827,8.085083544,26.13240377,16.82447772,10.69466388,9.075212608,6.930483412,19.13039583,11.1032354
2012,10.56172457,23.14793014,10.37762083,20.41614952,8.920834512,9.11513881,18.169557,12.91854954,9.409998982,8.129138737,12.1374363,9.962863716,6.614836165,18.59873758,13.02730856,7.024431332,7.85450525,6.947221369,14.08168614,15.54970306,14.4872813,7.59995163,12.8292913,21.5533074,17.85659808,20.75726368,21.67144147,12.12313531,18.8134056,8.289485177,9.89711401,11.94527018,18.95165383,16.91971972,19.77140832,14.03657869,20.27701033,27.85959245,16.19192606,24.73122655,9.005876172,10.73918426,23.51115697,16.4594394,19.10903806,11.7839997,11.17475439,10.5996788,16.24115546,14.15357952,10.84061994,12.26284058,10.37658143,17.69335363,6.711269534,12.74509704,14.05634579,15.7351386,12.65783105,16.83520812,16.03936151,31.51005414,16.12946311,15.53538149,12.04119739,11.66002883,14.95190868,15.50230778,11.98311539,21.90751833,20.73833262,16.35725814,20.76903626,10.16129677,20.97454334,16.97696112,10.89334399,18.32954227,19.65003229,16.069078,13.28030382,9.460611451,16.18175734,15.58412692,17.65108568,20.55645511,16.56947954,14.63365916,19.00758918,25.5820204,16.69130227,9.568853375,14.86404347,15.97632401,8.398345567,18.10127211,19.3509459
2013,11.29842121,9.037294374,8.02134359,11.00729199,18.36474022,8.265965336,15.5407803,9.195004542,11.35618905,7.171141845,12.30525723,12.78627626,17.08392133,21.32928819,8.316813858,15.81113734,19.17209195,12.15367898,9.529523841,10.91319142,8.316165045,22.31208157,20.38941142,30.35037713,22.19587688,9.621486526,16.4786136,17.93348319,15.30057106,11.57172472,12.54991279,15.05359422,22.73968251,10.75847984,14.08605255,15.25448323,13.99642017,20.50043008,8.8943928,19.76510882,14.26646916,15.5339496,11.66348273,19.09424138,17.33375798,14.65635455,16.25460307,12.57131357,19.84132136,19.89251403,11.36790315,14.65221566,15.12477051,12.99971334,16.85986453,6.719648727,8.681097501,13.55031517,14.37704703,12.34707947,16.85891714,29.050438,13.09415827,18.47337154,17.12802885,19.27016521,12.30368473,15.38358399,10.81004862,21.87941385,24.62846735,12.11588491,15.32902177,24.63502669,9.975870268,9.428715392,14.30511499,23.15454242,8.032530327,16.23419921,15.23718145,11.23819876,15.21463906,7.590953851,19.49066955,19.75531166,18.47033679,10.94903433,21.02162174,21.72921856,12.03524011,10.88825665,27.85873442,11.83288395,9.465282367,19.76579113,18.47094077
2014,10.14729529,9.184197223,13.42293187,11.89106465,13.64448603,6.947714102,9.966612912,8.095831418,14.72688785,7.465874856,17.57614201,8.885522995,18.0178196,30.58244959,11.22534284,11.4069624,17.13234553,13.71690266,16.2984138,15.40406043,9.056313521,21.74107299,18.66684476,10.98241926,12.69925018,14.39788124,18.93143982,9.135466136,12.3375909,11.57708709,13.03977275,10.92465174,10.23232229,12.52059017,19.24944417,16.54107812,10.41178455,6.615222942,19.75035898,19.02440378,19.32865025,10.71910786,26.38331839,13.73768955,16.03362117,14.60393476,28.79786011,20.50282925,11.52630093,13.57954074,16.96728996,17.88147122,10.67627439,15.81851929,11.2864827,15.05960491,8.204620998,9.897500291,17.45450547,14.38125523,16.03458151,14.65253909,12.90249217,15.67924413,8.454285283,17.59029527,14.76170348,13.7514815,13.26445307,13.1639275,16.87639192,12.74031971,20.78569075,12.671199,9.068962433,19.68987076,10.54682703,16.41477705,13.01481449,15.54075199,20.19319892,11.14134621,25.78251019,15.71326149,20.71288861,14.08580339,11.02855991,16.82880545,15.75666504,11.60415594,17.49212596,19.814268,13.19384456,23.31004828,13.33812133,17.95955258,24.61271972
2015,21.64740397,12.36289184,12.75084393,18.00888353,10.03953068,13.54432221,11.39729714,13.7097196,17.49462278,6.350802823,15.840873,12.64964156,14.13228349,20.97084357,13.1149825,13.1359776,25.48503723,21.67629118,14.39929749,10.59889779,13.75167777,15.09930184,17.00638292,19.77912583,8.184991835,9.788398889,12.4425743,11.22863712,13.52698106,18.86635164,10.65308995,18.16245358,14.4459332,11.6336474,20.69946236,9.530246678,20.46229934,6.23986554,19.75850523,8.665929124,38.09081736,11.66068669,22.69344553,24.99569933,15.43825218,27.29665166,17.37527074,16.64606388,10.05101423,21.90400387,20.24812846,39.12704166,10.26536106,13.37455283,19.66679383,15.01175504,8.920985256,14.08425487,14.5820333,11.77947884,18.98570499,16.57135178,12.29657937,13.41469936,8.180932284,9.584752522,17.06202649,12.95715209,15.1178405,7.642409534,8.866163088,14.91396853,17.9259053,15.98198132,16.89589839,14.82329712,10.774875,13.51388406,14.51497553,13.6294052,22.96239874,15.23193788,14.79192831,10.84638474,18.60896269,13.23831033,8.707614922,12.16718204,9.303958334,10.88304958,14.97832019,9.41823485,17.16845258,12.04662637,12.08827827,12.07310432,11.72245759
